 Date,City,NH3,PM2,PM10,SO2,NOx,CO,O3,AQI,AQI_bucket
2021-06-14 00:00:00,Bhiwadi ,20.16,88.0,163.38,17.99,41.2,0.77,15.21,193.0,Moderate
2021-06-15 00:00:00,Bhiwadi ,28.39,75.11,158.44,24.52,45.42,0.58,17.96,150.0,Moderate
2021-06-16 00:00:00,Bhiwadi ,28.11,52.68,107.51,15.61,40.63,0.81,19.63,105.0,Moderate
2021-06-17 00:00:00,Bhiwadi ,27.58,61.63,111.13,15.41,32.18,0.73,9.56,107.0,Moderate
2021-06-18 00:00:00,Bhiwadi ,27.73,49.63,84.95,10.73,26.67,0.81,17.21,85.0,Satisfactory
2021-06-19 00:00:00,Bhiwadi ,30.61,58.44,92.88,21.49,66.22,0.79,11.61,97.0,Satisfactory
2021-06-20 00:00:00,Bhiwadi ,27.45,54.4,88.33,16.78,30.22,0.71,6.89,91.0,Satisfactory
2021-06-21 00:00:00,Bhiwadi ,27.73,63.25,122.09,25.29,52.62,0.77,15.99,115.0,Moderate
2021-06-22 00:00:00,Bhiwadi ,28.51,110.95,245.28,52.84,41.87,0.51,13.4,270.0,Poor
2021-06-23 00:00:00,Bhiwadi ,21.49,223.18,293.42,66.37,35.0,0.38,9.72,379.0,Very Poor
2021-06-24 00:00:00,Bhiwadi ,21.89,97.07,191.7,14.14,29.27,0.75,8.63,224.0,Poor
2021-06-25 00:00:00,Bhiwadi ,28.61,89.98,174.35,13.12,35.22,0.86,10.48,200.0,Moderate
2021-06-26 00:00:00,Bhiwadi ,31.48,86.67,158.17,13.64,81.07,0.85,14.51,189.0,Moderate
2021-06-27 00:00:00,Bhiwadi ,28.54,109.06,224.81,12.88,40.04,0.68,12.81,264.0,Poor
2021-06-28 00:00:00,Bhiwadi ,21.43,129.22,194.53,17.42,37.6,0.78,12.48,307.0,Very Poor
2021-06-29 00:00:00,Bhiwadi ,23.32,157.81,249.05,49.65,69.46,0.74,24.22,329.0,Very Poor
2021-06-30 00:00:00,Bhiwadi ,25.68,136.28,309.52,36.83,64.41,0.74,16.15,313.0,Very Poor
2021-01-07 00:00:00,Bhiwadi ,22.24,81.25,210.58,25.67,35.33,0.87,27.72,174.0,Moderate
2021-02-07 00:00:00,Bhiwadi ,21.85,82.45,278.79,27.21,56.62,0.79,15.29,229.0,Poor
2021-03-07 00:00:00,Bhiwadi ,21.14,86.61,173.3,34.26,62.88,0.85,12.74,189.0,Moderate
2021-04-07 00:00:00,Bhiwadi ,28.06,81.14,163.28,23.72,49.02,0.8,16.04,170.0,Moderate
2021-05-07 00:00:00,Bhiwadi ,19.56,61.12,165.28,22.66,65.92,0.94,13.3,144.0,Moderate
2021-06-07 00:00:00,Bhiwadi ,25.55,67.38,174.64,21.57,73.77,0.94,10.81,150.0,Moderate
2021-07-07 00:00:00,Bhiwadi ,18.29,84.26,196.88,21.95,58.98,0.76,10.48,181.0,Moderate
2021-08-07 00:00:00,Bhiwadi ,20.34,88.3,234.14,21.17,64.67,0.85,10.39,194.0,Moderate
2021-09-07 00:00:00,Bhiwadi ,22.59,58.72,129.88,11.03,37.12,0.91,10.27,120.0,Moderate
2021-10-07 00:00:00,Bhiwadi ,21.41,55.65,97.01,8.91,33.5,0.88,17.28,97.0,Satisfactory
2021-11-07 00:00:00,Bhiwadi ,20.28,55.08,99.87,9.12,37.77,0.9,7.34,100.0,Satisfactory
2021-12-07 00:00:00,Bhiwadi ,27.45,42.58,76.99,9.39,60.59,0.8,15.1,77.0,Satisfactory
2021-07-13 00:00:00,Bhiwadi ,19.22,47.28,74.59,10.13,32.31,0.87,15.18,79.0,Satisfactory
2021-07-14 00:00:00,Bhiwadi ,23.11,62.41,108.96,10.99,39.31,0.97,12.83,108.0,Moderate
2021-07-15 00:00:00,Bhiwadi ,18.75,67.07,124.21,7.94,30.8,0.94,6.67,124.0,Moderate
2021-07-16 00:00:00,Bhiwadi ,20.38,46.45,92.4,8.46,29.63,0.89,13.92,92.0,Satisfactory
2021-07-17 00:00:00,Bhiwadi ,35.64,50.59,123.24,9.35,52.63,0.91,9.67,115.0,Moderate
2021-07-18 00:00:00,Bhiwadi ,29.75,30.79,100.47,12.99,43.62,0.91,26.38,100.0,Satisfactory
2021-07-19 00:00:00,Bhiwadi ,31.76,24.05,77.2,10.52,61.31,0.94,19.08,77.0,Satisfactory
2021-07-20 00:00:00,Bhiwadi ,22.63,27.57,87.83,6.46,40.62,0.82,5.16,88.0,Satisfactory
2021-07-21 00:00:00,Bhiwadi ,24.61,48.3,123.06,5.8,45.17,0.68,22.02,115.0,Moderate
2021-07-22 00:00:00,Bhiwadi ,33.59,64.27,150.17,7.54,65.82,0.83,17.45,133.0,Moderate
2021-07-23 00:00:00,Bhiwadi ,26.26,31.87,78.56,10.51,49.41,0.55,19.85,79.0,Satisfactory
2021-07-24 00:00:00,Bhiwadi ,36.5,48.28,119.4,15.16,77.32,0.79,19.05,113.0,Moderate
2021-07-25 00:00:00,Bhiwadi ,61.56,37.42,105.11,10.28,100.37,0.77,13.5,120.0,Moderate
2021-07-26 00:00:00,Bhiwadi ,31.41,45.07,108.34,10.45,55.08,0.73,22.89,106.0,Moderate
2021-07-27 00:00:00,Bhiwadi ,23.67,45.89,106.9,8.7,39.13,0.53,25.35,105.0,Moderate
2021-07-28 00:00:00,Bhiwadi ,24.19,43.03,105.29,9.36,45.01,0.52,17.18,104.0,Moderate
2021-07-29 00:00:00,Bhiwadi ,21.79,39.19,110.69,9.01,40.34,0.52,13.32,107.0,Moderate
2021-07-30 00:00:00,Bhiwadi ,19.78,45.17,100.56,9.01,29.31,0.57,17.47,100.0,Satisfactory
2021-07-31 00:00:00,Bhiwadi ,20.85,26.79,67.21,6.56,29.43,0.54,17.95,67.0,Satisfactory
2021-01-08 00:00:00,Bhiwadi ,21.82,42.21,110.2,7.35,39.02,0.62,23.73,107.0,Moderate
2021-02-08 00:00:00,Bhiwadi ,24.28,85.82,143.77,8.84,36.54,0.6,13.22,186.0,Moderate
2021-03-08 00:00:00,Bhiwadi ,22.91,98.8,180.82,8.62,33.01,0.5,13.56,229.0,Poor
2021-04-08 00:00:00,Bhiwadi ,18.83,41.9,91.55,7.58,29.2,0.5,20.48,92.0,Satisfactory
2021-05-08 00:00:00,Bhiwadi ,22.33,80.74,162.52,10.71,33.86,0.49,20.19,169.0,Moderate
2021-06-08 00:00:00,Bhiwadi ,21.14,92.33,171.8,7.92,31.99,0.55,14.41,208.0,Poor
2021-07-08 00:00:00,Bhiwadi ,19.3,69.3,123.21,10.15,32.86,0.52,20.27,131.0,Moderate
2021-08-08 00:00:00,Bhiwadi ,24.37,49.82,99.59,8.7,33.13,0.48,14.39,100.0,Satisfactory
2021-09-08 00:00:00,Bhiwadi ,24.72,53.35,98.35,8.15,51.04,0.47,18.32,98.0,Satisfactory
2021-10-08 00:00:00,Bhiwadi ,23.75,45.16,143.68,9.64,36.65,0.48,19.44,129.0,Moderate
2021-11-08 00:00:00,Bhiwadi ,34.49,36.68,134.06,10.77,67.57,0.47,18.98,123.0,Moderate
2021-12-08 00:00:00,Bhiwadi ,25.98,47.22,142.65,11.33,38.54,0.56,20.21,128.0,Moderate
2021-08-13 00:00:00,Bhiwadi ,21.72,45.86,145.11,10.78,38.05,0.52,15.33,130.0,Moderate
2021-08-14 00:00:00,Bhiwadi ,25.75,43.22,131.09,10.79,48.46,0.56,15.29,121.0,Moderate
2021-08-15 00:00:00,Bhiwadi ,23.87,42.36,131.29,10.21,31.09,0.56,18.94,121.0,Moderate
2021-08-16 00:00:00,Bhiwadi ,23.84,67.4,174.34,11.91,33.21,0.57,10.28,150.0,Moderate
2021-08-17 00:00:00,Bhiwadi ,24.66,81.51,212.78,18.22,33.04,0.58,12.03,175.0,Moderate
2021-08-18 00:00:00,Bhiwadi ,22.98,100.37,243.61,12.59,33.51,0.55,12.42,235.0,Poor
2021-08-19 00:00:00,Bhiwadi ,24.27,97.73,228.29,10.3,39.59,0.57,16.82,226.0,Poor
2021-08-20 00:00:00,Bhiwadi ,24.87,46.18,88.47,9.42,45.32,0.46,20.02,88.0,Satisfactory
2021-08-21 00:00:00,Bhiwadi ,23.25,95.76,127.12,9.76,42.46,0.44,24.39,219.0,Poor
2021-08-22 00:00:00,Bhiwadi ,19.56,27.55,40.91,10.56,30.77,0.64,18.61,46.0,Good
2021-08-23 00:00:00,Bhiwadi ,24.78,30.83,69.98,10.53,33.01,0.44,15.85,70.0,Satisfactory
2021-08-24 00:00:00,Bhiwadi ,22.31,55.76,148.26,10.16,34.24,0.45,14.7,132.0,Moderate
2021-08-25 00:00:00,Bhiwadi ,25.1,43.64,128.21,9.18,32.5,0.39,23.32,119.0,Moderate
2021-08-26 00:00:00,Bhiwadi ,23.98,37.15,103.49,7.67,33.26,0.52,22.43,102.0,Moderate
2021-08-27 00:00:00,Bhiwadi ,23.25,57.53,177.0,15.18,38.94,0.34,21.86,151.0,Moderate
2021-08-28 00:00:00,Bhiwadi ,22.27,65.54,184.61,17.59,39.48,0.7,22.63,156.0,Moderate
2021-08-29 00:00:00,Bhiwadi ,23.39,50.09,119.04,16.77,39.26,0.8,34.28,113.0,Moderate
2021-08-30 00:00:00,Bhiwadi ,23.08,27.14,53.21,15.26,39.16,0.72,23.55,53.0,Satisfactory
2021-08-31 00:00:00,Bhiwadi ,23.33,28.72,56.02,13.26,35.67,0.75,24.12,56.0,Satisfactory
2021-01-09 00:00:00,Bhiwadi ,24.69,38.45,69.97,12.23,34.23,0.52,9.18,70.0,Satisfactory
2021-02-09 00:00:00,Bhiwadi ,22.53,39.56,74.36,9.49,34.2,0.54,7.61,74.0,Satisfactory
2021-03-09 00:00:00,Bhiwadi ,23.74,38.07,77.89,11.26,39.53,0.66,12.09,78.0,Satisfactory
2021-04-09 00:00:00,Bhiwadi ,22.08,31.13,77.49,10.66,38.82,0.54,59.58,77.0,Satisfactory
2021-05-09 00:00:00,Bhiwadi ,21.72,25.38,64.4,11.58,36.59,0.54,16.4,64.0,Satisfactory
2021-06-09 00:00:00,Bhiwadi ,23.97,41.34,97.93,10.41,39.69,0.57,16.5,98.0,Satisfactory
2021-07-09 00:00:00,Bhiwadi ,23.96,37.62,78.79,8.43,43.43,0.41,56.62,79.0,Satisfactory
2021-08-09 00:00:00,Bhiwadi ,27.28,29.08,70.5,9.34,45.85,0.44,30.75,70.0,Satisfactory
2021-09-09 00:00:00,Bhiwadi ,26.83,29.89,82.68,7.45,38.36,0.53,17.38,83.0,Satisfactory
2021-10-09 00:00:00,Bhiwadi ,25.37,43.64,91.05,5.65,36.93,0.5,56.64,91.0,Satisfactory
2021-11-09 00:00:00,Bhiwadi ,27.09,47.06,91.89,5.24,48.39,0.9313897763578274,11.460711430855316,92.0,Satisfactory
2021-12-09 00:00:00,Bhiwadi ,24.65,78.03,99.25,3.85,39.0,1.2,35.77,160.0,Moderate
2021-09-13 00:00:00,Bhiwadi ,23.54,58.62,110.75,4.63,34.21,1.65,23.35,107.0,Moderate
2021-09-14 00:00:00,Bhiwadi ,25.37,33.95,90.05,3.95,34.32,0.89,19.69,90.0,Satisfactory
2021-09-15 00:00:00,Bhiwadi ,25.14,20.57,55.16,5.46,37.83,0.68,31.46,55.0,Satisfactory
2021-09-16 00:00:00,Bhiwadi ,27.15,52.67,106.6,6.19,36.01,0.99,26.28,104.0,Moderate
2021-09-17 00:00:00,Bhiwadi ,26.6,53.84,93.75,4.74,37.5,0.97,18.64,94.0,Satisfactory
2021-09-18 00:00:00,Bhiwadi ,26.33,44.45,82.6,3.79,35.97,0.76,27.75,83.0,Satisfactory
2021-09-19 00:00:00,Bhiwadi ,22.96,37.99,63.18,3.55,36.07,0.88,24.48,63.0,Satisfactory
2021-09-20 00:00:00,Bhiwadi ,28.32,38.92,78.99,3.71,34.36,0.94,27.58,79.0,Satisfactory
2021-09-21 00:00:00,Bhiwadi ,26.77,39.12,92.63,4.03,34.14,0.98,23.3,93.0,Satisfactory
2021-09-22 00:00:00,Bhiwadi ,26.44,26.67,65.0,4.89,34.05,0.89,26.41,65.0,Satisfactory
2021-09-23 00:00:00,Bhiwadi ,23.08,33.44,67.84,8.32,33.51,0.82,43.22,68.0,Satisfactory
2021-09-24 00:00:00,Bhiwadi ,26.4,52.15,104.62,6.83,33.04,0.84,29.44,103.0,Moderate
2021-09-25 00:00:00,Bhiwadi ,27.81,54.36,119.08,8.17,33.38,1.3,13.09,113.0,Moderate
2021-09-26 00:00:00,Bhiwadi ,24.49,28.39,65.19,8.16,34.66,1.1,24.26,65.0,Satisfactory
2021-09-27 00:00:00,Bhiwadi ,26.04,54.71,110.77,8.28,32.26,1.1,29.78,107.0,Moderate
2021-09-28 00:00:00,Bhiwadi ,27.01,85.55,170.55,7.65,36.25,0.98,11.39,185.0,Moderate
2021-09-29 00:00:00,Bhiwadi ,26.39,23.97,69.73,8.38,39.6,1.01,15.5,70.0,Satisfactory
2021-09-30 00:00:00,Bhiwadi ,23.69,33.53,78.52,8.13,41.09,1.08,13.66,79.0,Satisfactory
2021-01-10 00:00:00,Bhiwadi ,27.75,69.63,123.71,7.84,40.32,0.9313897763578274,11.460711430855316,132.0,Moderate
2021-02-10 00:00:00,Bhiwadi ,25.87,44.7,101.2,7.07,33.76,0.95,10.16,101.0,Moderate
2021-03-10 00:00:00,Bhiwadi ,32.43,28.77,75.6,5.6,33.43,0.7,8.87,76.0,Satisfactory
2021-04-10 00:00:00,Bhiwadi ,29.83,36.39,107.93,7.0,39.94,0.47,11.68,105.0,Moderate
2021-05-10 00:00:00,Bhiwadi ,28.1,53.9,147.65,7.24,35.37,0.79,14.2,132.0,Moderate
2021-06-10 00:00:00,Bhiwadi ,28.76,73.47,165.37,7.59,43.48,1.01,15.53,145.0,Moderate
2021-07-10 00:00:00,Bhiwadi ,30.06,82.48,199.72,6.96,44.77,0.95,11.02,175.0,Moderate
2021-08-10 00:00:00,Bhiwadi ,24.94,126.72,291.51,12.16,39.08,1.09,23.23,305.0,Very Poor
2021-09-10 00:00:00,Bhiwadi ,23.47,126.1,290.02,16.01,47.14,1.08,6.26,305.0,Very Poor
2021-10-10 00:00:00,Bhiwadi ,30.53,131.67,341.41,14.72,59.48,1.0,5.79,309.0,Very Poor
2021-11-10 00:00:00,Bhiwadi ,33.67,79.04,208.9,9.5,54.08,0.85,6.15,173.0,Moderate
2021-12-10 00:00:00,Bhiwadi ,31.25,106.02,243.24,42.22,53.04,1.05,6.25,253.0,Poor
2021-10-13 00:00:00,Bhiwadi ,30.87,132.69,283.27,41.39,53.83,1.14,6.67,310.0,Very Poor
2021-10-14 00:00:00,Bhiwadi ,32.89,120.25,314.65,73.4,43.95,0.9313897763578274,11.460711430855316,300.0,Poor
2021-10-15 00:00:00,Bhiwadi ,31.45,124.0,287.55,21.23,37.45,1.03,5.67,303.0,Very Poor
2021-10-16 00:00:00,Bhiwadi ,33.81,179.85,355.78,19.61,55.75,1.32,6.07,346.0,Very Poor
2021-10-17 00:00:00,Bhiwadi ,31.22,150.98,258.46,13.74,62.43,1.58,15.34,324.0,Very Poor
2021-10-18 00:00:00,Bhiwadi ,26.9,48.78,87.06,18.89,41.5,0.59,15.02,87.0,Satisfactory
2021-10-19 00:00:00,Bhiwadi ,29.26,72.68,152.31,10.1,50.99,0.96,7.6,142.0,Moderate
2021-10-20 00:00:00,Bhiwadi ,33.01,108.46,250.93,18.64,70.36,1.16,11.16,262.0,Poor
2021-10-21 00:00:00,Bhiwadi ,30.83,83.85,218.78,11.58,57.98,0.74,4.13,180.0,Moderate
2021-10-22 00:00:00,Bhiwadi ,30.35,59.6,171.12,8.08,64.22,0.71,9.84,147.0,Moderate
2021-10-23 00:00:00,Bhiwadi ,32.75,57.81,160.08,11.23,75.79,0.99,24.38,140.0,Moderate
2021-10-24 00:00:00,Bhiwadi ,33.77,66.24,146.31,13.3,76.57,0.92,20.58,131.0,Moderate
2021-10-25 00:00:00,Bhiwadi ,34.68,108.66,195.28,47.56,87.28,0.86,16.98,262.0,Poor
2021-10-26 00:00:00,Bhiwadi ,49.31,168.53,313.93,33.63,114.24,0.98,4.68,337.0,Very Poor
2021-10-27 00:00:00,Bhiwadi ,52.62,154.22,315.52,47.7,114.37,1.26,6.29,326.0,Very Poor
2021-10-28 00:00:00,Bhiwadi ,59.56,137.74,290.44,38.14,133.66,0.95,9.3,314.0,Very Poor
2021-10-29 00:00:00,Bhiwadi ,64.95,149.0,305.0,42.87,131.72,1.05,12.53,322.0,Very Poor
2021-10-30 00:00:00,Bhiwadi ,77.12,175.4,356.61,35.73,155.81,1.36,7.03,343.0,Very Poor
2021-10-31 00:00:00,Bhiwadi ,72.33,127.06,294.59,22.89,145.03,1.04,11.74,305.0,Very Poor
2021-01-11 00:00:00,Bhiwadi ,63.9,114.94,258.36,11.53,149.18,1.14,12.74,283.0,Poor
2021-02-11 00:00:00,Bhiwadi ,58.65,118.52,237.48,19.35,136.54,1.29,34.56,295.0,Poor
2021-03-11 00:00:00,Bhiwadi ,63.29,115.07,242.64,14.78,142.47,1.24,18.32,284.0,Poor
2021-04-11 00:00:00,Bhiwadi ,96.84,237.4,440.99,11.13,225.23,1.65,10.62,414.0,Severe
2021-05-11 00:00:00,Bhiwadi ,78.54,296.57,469.9,12.58,142.64,1.59,11.85,450.0,Severe
2021-06-11 00:00:00,Bhiwadi ,91.41,271.14,421.05,21.02,172.49,1.04,16.68,416.0,Severe
2021-07-11 00:00:00,Bhiwadi ,73.77,237.65,417.25,26.89,149.44,0.96,4.64,390.0,Very Poor
2021-08-11 00:00:00,Bhiwadi ,87.17,234.08,404.75,24.87,171.69,1.35,5.65,388.0,Very Poor
2021-09-11 00:00:00,Bhiwadi ,82.09,205.59,396.13,46.36,150.29,1.16,6.76,366.0,Very Poor
2021-10-11 00:00:00,Bhiwadi ,92.7,232.95,458.19,33.79,177.84,1.03,6.9,435.0,Severe
2021-11-11 00:00:00,Bhiwadi ,110.4,240.02,518.49,30.01,216.32,1.32,2.76,511.0,Severe
2021-12-11 00:00:00,Bhiwadi ,113.69,418.5,667.35,37.59,216.06,1.74,2.21,697.0,Severe
2021-11-13 00:00:00,Bhiwadi ,120.2,243.41,492.3,35.1,241.67,1.8,2.21,478.0,Severe
2021-11-14 00:00:00,Bhiwadi ,98.79,146.21,385.46,31.57,202.7,0.84,8.7,344.0,Very Poor
2021-11-15 00:00:00,Bhiwadi ,97.24,190.12,377.92,31.79,182.06,1.13,5.45,354.0,Very Poor
2021-11-16 00:00:00,Bhiwadi ,98.05,203.1,365.78,34.99,182.56,1.47,4.89,364.0,Very Poor
2021-11-17 00:00:00,Bhiwadi ,96.79,240.0,455.15,32.09,181.75,1.32,4.32,431.0,Severe
2021-11-18 00:00:00,Bhiwadi ,89.11,201.74,409.91,21.54,171.73,1.85,1.56,375.0,Very Poor
2021-11-19 00:00:00,Bhiwadi ,79.5,173.63,340.23,19.56,139.0,1.22,9.24,341.0,Very Poor
2021-11-20 00:00:00,Bhiwadi ,71.64,195.11,369.48,23.35,125.4,1.25,9.42,358.0,Very Poor
2021-11-21 00:00:00,Bhiwadi ,63.48,152.3,284.51,17.33,125.96,1.17,6.5,325.0,Very Poor
2021-11-22 00:00:00,Bhiwadi ,37.44,115.72,248.95,22.31,67.28,1.09,13.14,286.0,Poor
2021-11-23 00:00:00,Bhiwadi ,40.73,125.88,287.6,31.11,85.18,0.86,7.45,305.0,Very Poor
2021-11-24 00:00:00,Bhiwadi ,41.41,130.97,288.88,24.57,98.69,1.15,1.64,308.0,Very Poor
2021-11-25 00:00:00,Bhiwadi ,46.63,144.6,310.69,23.48,108.04,1.28,6.84,319.0,Very Poor
2021-11-26 00:00:00,Bhiwadi ,62.0,224.11,461.06,27.42,138.24,1.6,1.69,439.0,Severe
2021-11-27 00:00:00,Bhiwadi ,54.64,187.12,364.25,22.14,113.74,1.78,2.35,352.0,Very Poor
2021-11-28 00:00:00,Bhiwadi ,59.33,173.52,332.78,16.23,111.45,1.4,8.66,341.0,Very Poor
2021-11-29 00:00:00,Bhiwadi ,72.06,170.6,353.66,16.08,137.34,2.06,1.91,339.0,Very Poor
2021-11-30 00:00:00,Bhiwadi ,58.08,118.75,267.92,16.73,103.95,1.0,6.8,296.0,Poor
2021-01-12 00:00:00,Bhiwadi ,74.22,154.29,331.94,19.75,133.07,1.17,3.17,326.0,Very Poor
2021-02-12 00:00:00,Bhiwadi ,54.84,169.87,303.8,17.63,102.36,1.54,1.98,338.0,Very Poor
2021-03-12 00:00:00,Bhiwadi ,44.12,112.06,231.46,16.22,95.27,0.93,2.69,274.0,Poor
2021-04-12 00:00:00,Bhiwadi ,48.32,132.0,313.39,16.32,109.21,1.46,1.69,309.0,Very Poor
2021-05-12 00:00:00,Bhiwadi ,51.07,114.83,239.68,21.32,113.12,1.24,1.6,283.0,Poor
2021-06-12 00:00:00,Bhiwadi ,50.07,111.79,237.58,24.48,127.75,1.35,2.4,273.0,Poor
2021-07-12 00:00:00,Bhiwadi ,59.19,71.9,168.39,13.17,120.78,0.93,3.15,146.0,Moderate
2021-08-12 00:00:00,Bhiwadi ,38.52,67.5,169.43,17.81,113.48,0.86,4.97,146.0,Moderate
2021-09-12 00:00:00,Bhiwadi ,53.66,85.79,226.8,12.59,157.58,0.93,2.4,186.0,Moderate
2021-10-12 00:00:00,Bhiwadi ,56.82,100.69,228.55,18.07,176.39,1.03,3.3,236.0,Poor
2021-11-12 00:00:00,Bhiwadi ,78.07,89.37,212.64,14.51,172.45,1.01,3.27,198.0,Moderate
2021-12-12 00:00:00,Bhiwadi ,62.19,91.58,218.55,13.17,176.83,0.84,2.17,205.0,Poor
2021-12-13 00:00:00,Bhiwadi ,75.41,158.47,326.42,14.64,176.03,1.66,1.94,330.0,Very Poor
2021-12-14 00:00:00,Bhiwadi ,112.23,137.51,323.77,19.18,192.98,1.62,1.68,313.0,Very Poor
2021-12-15 00:00:00,Bhiwadi ,101.61,172.9,383.08,34.84,242.83,1.83,2.15,341.0,Very Poor
2021-12-16 00:00:00,Bhiwadi ,106.68,213.97,402.06,38.62,296.8,2.16,1.74,372.0,Very Poor
2021-12-17 00:00:00,Bhiwadi ,88.57,174.45,338.53,39.94,242.39,1.48,2.45,342.0,Very Poor
2021-12-18 00:00:00,Bhiwadi ,82.38,82.18,199.45,21.01,191.96,1.22,2.94,212.0,Poor
2021-12-19 00:00:00,Bhiwadi ,67.02,72.37,180.75,25.16,134.42,0.78,4.77,154.0,Moderate
2021-12-20 00:00:00,Bhiwadi ,65.99,167.35,310.94,24.64,142.56,0.9,2.07,336.0,Very Poor
2021-12-21 00:00:00,Bhiwadi ,61.36,253.97,486.71,40.68,122.39,2.3,2.42,471.0,Severe
2021-12-22 00:00:00,Bhiwadi ,55.29,190.25,412.32,34.11,87.14,1.72,1.61,378.0,Very Poor
2021-12-23 00:00:00,Bhiwadi ,46.49,163.13,318.77,22.15,65.52,1.33,2.47,333.0,Very Poor
2021-12-24 00:00:00,Bhiwadi ,43.09,129.79,261.55,17.74,57.36,1.32,4.21,308.0,Very Poor
2021-12-25 00:00:00,Bhiwadi ,42.86,191.57,358.95,17.45,71.17,1.53,1.4,355.0,Very Poor
2021-12-26 00:00:00,Bhiwadi ,36.52,195.31,364.09,24.62,50.25,1.7,3.26,358.0,Very Poor
2021-12-27 00:00:00,Bhiwadi ,30.28,92.11,180.8,17.06,66.57,0.82,7.23,207.0,Poor
2021-12-28 00:00:00,Bhiwadi ,90.44,124.25,242.96,19.88,144.78,1.46,5.91,303.0,Very Poor
2021-12-29 00:00:00,Bhiwadi ,155.26,105.15,213.2,12.48,187.42,1.17,0.59,250.0,Poor
2021-12-30 00:00:00,Bhiwadi ,176.27,161.22,318.7,23.88,207.83,1.31,2.69,332.0,Very Poor
2021-12-31 00:00:00,Bhiwadi ,153.93,147.19,297.4,18.56,187.8,1.36,4.21,321.0,Very Poor
2022-01-01 00:00:00,Bhiwadi ,121.92,133.97,260.68,19.99,159.37,0.97,4.66,311.0,Very Poor
2022-02-01 00:00:00,Bhiwadi ,133.02,186.96,357.03,15.78,169.42,1.19,4.44,352.0,Very Poor
2022-03-01 00:00:00,Bhiwadi ,157.38,157.05,270.46,16.24,188.21,1.07,5.32,328.0,Very Poor
2022-04-01 00:00:00,Bhiwadi ,195.61,181.57,321.75,21.21,202.31,1.41,4.98,347.0,Very Poor
2022-05-01 00:00:00,Bhiwadi ,78.48,143.18,261.07,11.91,85.7,1.2,5.2,318.0,Very Poor
2022-06-01 00:00:00,Bhiwadi ,41.54,86.32,155.53,13.52,59.99,1.03,7.78,188.0,Moderate
2022-07-01 00:00:00,Bhiwadi ,41.02,85.94,151.85,15.63,59.39,0.92,6.48,186.0,Moderate
2022-08-01 00:00:00,Bhiwadi ,37.62,30.52,58.64,11.64,56.09,0.71,7.42,70.0,Satisfactory
2022-09-01 00:00:00,Bhiwadi ,130.29,64.59,117.89,17.94,149.73,0.79,4.69,170.0,Moderate
2022-10-01 00:00:00,Bhiwadi ,108.4,56.08,129.07,31.39,124.76,0.64,4.59,145.0,Moderate
2022-11-01 00:00:00,Bhiwadi ,128.28,67.69,154.07,21.96,143.03,0.98,3.1,163.0,Moderate
2022-12-01 00:00:00,Bhiwadi ,92.69,74.93,171.39,17.6,105.97,0.6,4.84,150.0,Moderate
2022-01-13 00:00:00,Bhiwadi ,75.56,150.34,289.7,18.16,87.39,1.07,3.48,323.0,Very Poor
2022-01-14 00:00:00,Bhiwadi ,62.6,181.77,286.21,20.31,76.68,1.58,4.82,348.0,Very Poor
2022-01-15 00:00:00,Bhiwadi ,53.97,114.17,189.48,20.36,69.91,0.99,4.08,281.0,Poor
2022-01-16 00:00:00,Bhiwadi ,37.55,131.03,276.32,22.73,53.55,0.67,4.63,308.0,Very Poor
2022-01-17 00:00:00,Bhiwadi ,23.83,97.76,323.5,13.1,39.04,0.81,6.43,274.0,Poor
2022-01-18 00:00:00,Bhiwadi ,45.2,148.19,232.14,36.5,60.47,0.98,5.51,322.0,Very Poor
2022-01-19 00:00:00,Bhiwadi ,54.45,217.64,328.94,25.13,68.66,1.22,4.66,375.0,Very Poor
2022-01-20 00:00:00,Bhiwadi ,27.0,129.82,221.77,11.81,40.0,1.23,5.61,308.0,Very Poor
2022-01-21 00:00:00,Bhiwadi ,29.37,112.64,191.46,11.81,43.98,1.23,6.33,275.0,Poor
2022-01-22 00:00:00,Bhiwadi ,20.01,97.64,151.05,19.51,35.84,1.24,7.34,225.0,Poor
2022-01-23 00:00:00,Bhiwadi ,11.7,65.2,123.65,14.04,29.76,0.82,7.39,117.0,Moderate
2022-01-24 00:00:00,Bhiwadi ,79.13,64.9,132.66,22.9,93.04,0.64,6.34,122.0,Moderate
2022-01-25 00:00:00,Bhiwadi ,103.32,111.17,225.59,16.09,117.56,1.13,4.35,271.0,Poor
2022-01-26 00:00:00,Bhiwadi ,86.78,91.74,193.92,14.22,100.91,0.98,11.47,206.0,Poor
2022-01-27 00:00:00,Bhiwadi ,122.87,91.66,182.14,11.87,123.38,0.81,6.93,206.0,Poor
2022-01-28 00:00:00,Bhiwadi ,149.73,73.41,168.33,16.24,158.74,0.81,8.53,179.0,Moderate
2022-01-29 00:00:00,Bhiwadi ,112.91,89.74,200.29,19.42,129.21,0.96,7.42,199.0,Moderate
2022-01-30 00:00:00,Bhiwadi ,97.82,115.12,222.79,22.59,114.34,0.92,8.14,284.0,Poor
2022-01-31 00:00:00,Bhiwadi ,45.59,145.32,243.12,20.53,57.82,1.71,14.21,319.0,Very Poor
2022-01-02 00:00:00,Bhiwadi ,110.55,123.79,204.84,22.49,125.18,1.49,5.96,303.0,Very Poor
2022-02-02 00:00:00,Bhiwadi ,44.8,120.83,199.06,25.31,62.19,0.98,7.6,301.0,Very Poor
